client,purchase_date,product,price
Gregory Castaneda,2022-08-7,coffee machine,4767
Beth Sanchez,2022-08-12,coffee machine,2275
Beth Sanchez,2022-08-5,Microwave oven,209
Beth Sanchez,2022-08-26,TV,2153
Joseph Shelton,2022-08-23,Microwave oven,561
Joseph Shelton,2022-08-15,Microwave oven,167
Robin Salas,2022-08-2,Vacuum cleaner,169
Robin Salas,2022-08-24,Laptop,3183
Cathy Becker,2022-08-22,coffee machine,4212
Susan Boyle,2022-08-7,Laptop,1629
Susan Boyle,2022-08-8,Laptop,1444
Raven Whitehead,2022-08-27,TV,1208
Raven Whitehead,2022-08-4,coffee machine,4232
Michaela Sullivan,2022-08-17,coffee machine,2251
Michaela Sullivan,2022-08-28,TV,2412
Jennifer Gallagher,2022-08-10,TV,612
Jennifer Gallagher,2022-08-29,Phone,728
Patrick Hancock,2022-08-30,TV,1333
Patrick Hancock,2022-08-12,Phone,547
Susan Bennett,2022-08-12,coffee machine,3891
Susan Bennett,2022-08-30,Phone,1222
Susan Bennett,2022-08-23,TV,1919
Tara Williams,2022-08-22,Microwave oven,232
Tara Williams,2022-08-26,Laptop,782
Charles Nash,2022-08-25,Vacuum cleaner,211
Sara Newton,2022-08-4,Laptop,1767
Sara Newton,2022-08-22,TV,965
Sara Newton,2022-08-10,Phone,668
Gregg Mendoza,2022-08-11,coffee machine,362
Gregg Mendoza,2022-08-11,Laptop,3119
Gregg Mendoza,2022-08-20,Phone,850
Rebecca Figueroa,2022-08-20,Vacuum cleaner,290
Rebecca Figueroa,2022-08-25,Vacuum cleaner,527
Rebecca Figueroa,2022-08-28,coffee machine,1415
Donna Wallace,2022-08-16,Laptop,955
Donna Wallace,2022-08-18,coffee machine,3729
James Mcclure,2022-08-30,Vacuum cleaner,306
James Mcclure,2022-08-1,coffee machine,2039
Jacqueline Nelson,2022-08-17,Microwave oven,380
Jacqueline Nelson,2022-08-26,coffee machine,3688
Jacqueline Nelson,2022-08-3,Microwave oven,433
Tyler Herrera,2022-08-16,Vacuum cleaner,333
Carolyn Odonnell,2022-08-19,coffee machine,1380
James Hutchinson,2022-08-7,TV,718
Danielle Thompson,2022-08-18,Microwave oven,576
Danielle Thompson,2022-08-16,TV,1125
Michael Daniels,2022-08-14,Phone,924
Michael Daniels,2022-08-9,Microwave oven,341
Michael Daniels,2022-08-25,Vacuum cleaner,751
Christina Reese,2022-08-22,Laptop,1845
Christina Reese,2022-08-21,Phone,238
Bradley Vasquez,2022-08-30,TV,1406
Bradley Vasquez,2022-08-26,coffee machine,4877
Kelly Pugh,2022-08-8,Laptop,534
Kelly Pugh,2022-08-1,Laptop,2351
Kelly Pugh,2022-08-14,Phone,1486
Kyle Gonzalez,2022-08-29,coffee machine,2555
Kyle Gonzalez,2022-08-4,Microwave oven,419
Mark Moran,2022-08-26,coffee machine,2941
Jacob Fowler,2022-08-24,TV,688
Brianna Mcdowell,2022-08-8,coffee machine,1712
Brianna Mcdowell,2022-08-29,TV,1287
Brianna Mcdowell,2022-08-7,Phone,450
Jimmy Cooper,2022-08-19,Laptop,590
Jennifer Erickson,2022-08-14,Phone,1453
Jennifer Erickson,2022-08-23,Microwave oven,217
Danny Frank,2022-08-18,TV,1174
Penny Lamb,2022-08-27,TV,1992
Penny Lamb,2022-08-14,Laptop,1698
Penny Lamb,2022-08-18,Vacuum cleaner,686
Stephanie Gonzalez,2022-08-28,Vacuum cleaner,483
Stephanie Gonzalez,2022-08-29,TV,1938
Anne Simmons,2022-08-6,coffee machine,3370
Anne Simmons,2022-08-25,coffee machine,3207
Anne Simmons,2022-08-24,Microwave oven,438
Nicole Huynh,2022-08-8,coffee machine,4771
Nicole Huynh,2022-08-30,coffee machine,3374
Renee Miller,2022-08-14,Laptop,1983
Renee Miller,2022-08-14,Vacuum cleaner,102
Vincent Robinson,2022-08-2,Vacuum cleaner,410
Vincent Robinson,2022-08-26,Microwave oven,114
Vincent Robinson,2022-08-24,coffee machine,1191
Suzanne Williams,2022-08-17,Vacuum cleaner,633
Michele Gonzalez,2022-08-14,TV,2041
Helen Jones,2022-08-3,Phone,176
Daniel Mueller,2022-08-24,TV,1033
Bryan Torres,2022-08-14,Vacuum cleaner,570
Bryan Torres,2022-08-10,Microwave oven,478
Kathleen Moore,2022-08-15,Laptop,1602
Kathleen Moore,2022-08-20,Phone,557
Preston Robinson,2022-08-2,TV,1382
Preston Robinson,2022-08-1,TV,2118
Preston Robinson,2022-08-29,coffee machine,1112
Nicole Bray,2022-08-27,Laptop,595
Linda Montgomery,2022-08-3,TV,1344
Linda Montgomery,2022-08-6,coffee machine,934
Lori Daniel,2022-08-6,Laptop,1884
Lori Daniel,2022-08-20,TV,620
Lori Daniel,2022-08-29,Laptop,1084
Christian Nelson,2022-08-13,Phone,292
Christian Nelson,2022-08-21,Vacuum cleaner,605
Christian Nelson,2022-08-28,Vacuum cleaner,277
Colin Ward,2022-08-6,coffee machine,4896
Colin Ward,2022-08-2,coffee machine,3985
Madeline Lynch,2022-08-21,Phone,1338
Brent Bowen,2022-08-5,coffee machine,4716
Edwin Stafford,2022-08-7,coffee machine,4803
Edwin Stafford,2022-08-7,Laptop,1892
Edwin Stafford,2022-08-10,Phone,1043
Sarah Anthony,2022-08-13,Laptop,2995
Sarah Anthony,2022-08-20,Microwave oven,243
Carol Flores,2022-08-27,coffee machine,906
Carol Flores,2022-08-5,Vacuum cleaner,654
Jeffrey Velez,2022-08-20,coffee machine,3702
Jeffrey Velez,2022-08-7,Vacuum cleaner,211
Gary Long,2022-08-19,Vacuum cleaner,123
Robin Barnett,2022-08-23,Microwave oven,162
Samantha Dunn,2022-08-30,coffee machine,4611
Samantha Dunn,2022-08-2,Phone,489
Samantha Dunn,2022-08-30,Laptop,3250
Tonya Peterson,2022-08-10,Laptop,1459
Tonya Peterson,2022-08-25,Microwave oven,592
Tonya Peterson,2022-08-29,coffee machine,200
Karen Bailey,2022-08-14,Microwave oven,268
Karen Bailey,2022-08-22,Microwave oven,517
Richard Pratt,2022-08-2,Phone,307
Elizabeth Vasquez,2022-08-3,Laptop,2179
Elizabeth Vasquez,2022-08-18,coffee machine,3373
Ralph Benton,2022-08-29,TV,1378
Ralph Benton,2022-08-15,TV,1283
Catherine Campbell,2022-08-24,Phone,629
Catherine Campbell,2022-08-2,Microwave oven,343
Eduardo Jones,2022-08-26,Laptop,2164
Eduardo Jones,2022-08-13,Laptop,3072
Jared Parker,2022-08-7,coffee machine,2046
Jared Parker,2022-08-16,coffee machine,3226
Jared Parker,2022-08-15,TV,1355
Cynthia Valentine,2022-08-21,Phone,805
Judith Walton,2022-08-30,coffee machine,4195
Judith Walton,2022-08-15,Microwave oven,593
Judith Walton,2022-08-20,Laptop,2189
Austin Potts,2022-08-21,Laptop,1127
Austin Potts,2022-08-2,TV,1035
Andrew Noble,2022-08-13,coffee machine,709
Sandra Booker,2022-08-17,Microwave oven,364
Sandra Booker,2022-08-8,Laptop,913
Sandra Booker,2022-08-14,Phone,584
James Benson,2022-08-29,Vacuum cleaner,296
James Benson,2022-08-1,coffee machine,4175
James Benson,2022-08-20,Vacuum cleaner,602
Charles Herrera,2022-08-24,coffee machine,1964
Charles Herrera,2022-08-17,TV,2041
Ryan Lopez,2022-08-6,TV,1899
Ryan Lopez,2022-08-10,Vacuum cleaner,796
Ryan Lopez,2022-08-5,TV,2226
Charles Mack,2022-08-2,Laptop,1067
Charles Mack,2022-08-16,TV,1803
Charles Mack,2022-08-15,Microwave oven,167
Andrew Larson,2022-08-1,Vacuum cleaner,392
Scott Evans,2022-08-15,Microwave oven,171
Richard Harris,2022-08-4,Phone,1480
Richard Harris,2022-08-26,Microwave oven,141
Richard Harris,2022-08-8,Phone,1392
Diane Brady,2022-08-5,coffee machine,1423
Michael Hamilton,2022-08-7,coffee machine,3773
Michael Hamilton,2022-08-24,Phone,869
Dustin Clark,2022-08-4,Laptop,2852
Dustin Clark,2022-08-21,Laptop,2853
Dustin Clark,2022-08-30,coffee machine,2135
Jonathon Cantrell,2022-08-10,Microwave oven,507
Amy Watkins,2022-08-14,Phone,1347
Amy Watkins,2022-08-20,coffee machine,3478
Gregory Greene,2022-08-10,Laptop,1747
Charles Lewis,2022-08-19,Microwave oven,464
Cynthia Carrillo,2022-08-11,Vacuum cleaner,524
Julie Guerrero,2022-08-29,coffee machine,125
Brittany Taylor,2022-08-29,Microwave oven,215
Brittany Taylor,2022-08-29,Phone,1080
Tammy Freeman,2022-08-29,Microwave oven,234
Tammy Freeman,2022-08-1,coffee machine,3313
Laura Melendez,2022-08-25,coffee machine,2678
Laura Melendez,2022-08-27,Microwave oven,367
Laura Melendez,2022-08-8,coffee machine,3166
Kelsey Marshall,2022-08-19,Microwave oven,109
Kelsey Marshall,2022-08-16,TV,1409
Kelsey Marshall,2022-08-17,Microwave oven,400
Robert Chen,2022-08-12,Phone,226
Robert Chen,2022-08-15,Microwave oven,505
Rebecca Long,2022-08-4,Vacuum cleaner,229
Catherine Henderson,2022-08-28,Microwave oven,283
Catherine Henderson,2022-08-28,TV,727
Laurie Mooney,2022-08-23,Microwave oven,217
Laurie Mooney,2022-08-13,coffee machine,4817
Marcus Flores,2022-08-20,coffee machine,1501
Marcus Flores,2022-08-6,Microwave oven,531
Marcus Flores,2022-08-11,coffee machine,304
Sonya Vargas,2022-08-8,TV,2347
Sonya Vargas,2022-08-10,Vacuum cleaner,648
Sonya Vargas,2022-08-18,Laptop,969
Suzanne Suarez,2022-08-27,coffee machine,1001
Suzanne Suarez,2022-08-22,TV,2166
Suzanne Suarez,2022-08-17,TV,608
Jennifer Rubio,2022-08-17,Microwave oven,178
Jennifer Rubio,2022-08-15,Phone,166
Jennifer Rubio,2022-08-9,Laptop,2247
Morgan Kirk,2022-08-12,Phone,647
Morgan Kirk,2022-08-26,Laptop,2089
Morgan Kirk,2022-08-5,Laptop,2430
Robin Ellis,2022-08-16,Microwave oven,165
Robin Ellis,2022-08-20,Vacuum cleaner,754
Robin Ellis,2022-08-1,coffee machine,3635
Jacqueline Garrison,2022-08-28,Vacuum cleaner,716
Jacqueline Garrison,2022-08-4,Laptop,3359
Anthony Olson,2022-08-21,coffee machine,1501
Anne Li,2022-08-25,TV,935
Erin Conway,2022-08-3,Laptop,3411
David Hampton,2022-08-4,TV,609
David Hampton,2022-08-7,Vacuum cleaner,736
Cynthia Bartlett,2022-08-22,Microwave oven,254
John Mitchell,2022-08-8,Vacuum cleaner,261
Jeffery Daniels,2022-08-29,Vacuum cleaner,561
Jeffery Daniels,2022-08-16,Laptop,3275
Jeffery Daniels,2022-08-6,Vacuum cleaner,639
Stephen Gordon,2022-08-30,TV,2085
Tiffany Finley,2022-08-21,Microwave oven,476
Tiffany Finley,2022-08-14,coffee machine,3784
Adrian Rodriguez,2022-08-25,Microwave oven,502
John Wang,2022-08-26,Phone,177
John Wang,2022-08-8,TV,1914
Amanda Martin,2022-08-7,Vacuum cleaner,800
Amanda Martin,2022-08-6,Vacuum cleaner,447
Amanda Martin,2022-08-3,Laptop,2167
George Ponce,2022-08-24,coffee machine,4514
Dustin Miller,2022-08-26,Microwave oven,584
Michelle Alvarez,2022-08-29,Phone,480
Michelle Alvarez,2022-08-13,Vacuum cleaner,474
Adam Townsend,2022-08-29,Phone,1444
Karen Lin,2022-08-19,coffee machine,2794
Michelle Hendricks,2022-08-19,coffee machine,663
Michelle Hendricks,2022-08-30,TV,2432
Mariah Parsons,2022-08-7,TV,1079
Mark Brown,2022-08-27,Microwave oven,288
Mark Brown,2022-08-5,Laptop,2126
Jesse Stephens,2022-08-28,Microwave oven,175
Jesse Stephens,2022-08-8,Microwave oven,456
Jesse Stephens,2022-08-25,Microwave oven,160
Cindy Perez,2022-08-11,Laptop,553
Justin Miles,2022-08-13,Microwave oven,367
Justin Miles,2022-08-13,Microwave oven,545
Justin Miles,2022-08-20,Laptop,872
Robert Franklin,2022-08-23,coffee machine,4017
Robert Franklin,2022-08-6,coffee machine,930
Robert Franklin,2022-08-13,Laptop,2515
Phillip Dunlap,2022-08-12,Microwave oven,254
Phillip Dunlap,2022-08-26,Vacuum cleaner,106
Phillip Dunlap,2022-08-16,TV,931
Vanessa Harris,2022-08-11,coffee machine,1390
Vanessa Harris,2022-08-25,Vacuum cleaner,568
Amanda Christian,2022-08-19,Laptop,1874
Amanda Christian,2022-08-6,Vacuum cleaner,566
Angela Melton,2022-08-9,Laptop,2082
Angela Melton,2022-08-28,Vacuum cleaner,488
Angela Melton,2022-08-16,coffee machine,2749
Angela Wang,2022-08-7,coffee machine,3898
Kimberly Trevino,2022-08-17,Vacuum cleaner,767
Kimberly Trevino,2022-08-4,TV,1925
Charles Steele,2022-08-4,Laptop,3255
Charles Steele,2022-08-17,Vacuum cleaner,258
Rhonda Rodriguez,2022-08-5,Laptop,2536
Rhonda Rodriguez,2022-08-26,TV,2466
Rhonda Rodriguez,2022-08-5,Vacuum cleaner,281
Paige Cooley,2022-08-11,Phone,1399
Paige Cooley,2022-08-30,TV,2001
Paige Cooley,2022-08-15,Phone,1321
Michael Oneill,2022-08-30,Phone,1273
Michael Oneill,2022-08-21,coffee machine,2854
Seth Bailey,2022-08-15,TV,1307
Seth Bailey,2022-08-1,TV,735
Tracy Bell,2022-08-13,Vacuum cleaner,404
Jeremy Arellano,2022-08-20,Microwave oven,104
Jeremy Arellano,2022-08-2,Phone,532
Jeremy Arellano,2022-08-28,Microwave oven,292
Carl Jones,2022-08-30,Phone,290
Paul Padilla,2022-08-27,Vacuum cleaner,635
Paul Padilla,2022-08-28,coffee machine,494
Paul Padilla,2022-08-20,Vacuum cleaner,100
Pamela Marshall,2022-08-19,Laptop,3493
Pamela Marshall,2022-08-24,TV,623
Jessica Cuevas,2022-08-21,Phone,804
Jessica Cuevas,2022-08-2,Vacuum cleaner,500
Mark Shah,2022-08-17,TV,2090
Mark Shah,2022-08-8,Laptop,1565
Chelsey Watson,2022-08-18,TV,2306
Chelsey Watson,2022-08-27,Microwave oven,329
Chelsey Watson,2022-08-15,Vacuum cleaner,454
Grace Krueger,2022-08-1,coffee machine,1266
Grace Krueger,2022-08-3,coffee machine,3955
Christopher Jenkins,2022-08-20,coffee machine,4356
Ronald Morales,2022-08-30,TV,1950
Ronald Morales,2022-08-18,Vacuum cleaner,702
Ronald Morales,2022-08-9,Microwave oven,104
Megan Miller,2022-08-30,Laptop,2194
Megan Miller,2022-08-18,coffee machine,2058
Nicholas Diaz,2022-08-29,Laptop,1008
Johnny Tucker,2022-08-3,Microwave oven,247
Johnny Tucker,2022-08-29,Laptop,2436
Johnny Tucker,2022-08-29,Microwave oven,527
John Ali,2022-08-7,Vacuum cleaner,758
James Wilson,2022-08-22,Laptop,2785
James Wilson,2022-08-20,Vacuum cleaner,740
Barbara Lynch,2022-08-27,Microwave oven,143
Mandy Underwood,2022-08-16,Laptop,2495
Kristy Le,2022-08-26,coffee machine,2079
Jessica Sullivan,2022-08-12,coffee machine,3229
Tom Ryan,2022-08-28,coffee machine,4022
Tom Ryan,2022-08-9,Phone,1040
Tom Ryan,2022-08-24,TV,2192
Kaitlin Hanson,2022-08-11,coffee machine,508
Kaitlin Hanson,2022-08-9,Microwave oven,329
Kaitlin Hanson,2022-08-6,Microwave oven,318
Jose Fisher,2022-08-10,coffee machine,3763
Keith Brown,2022-08-2,coffee machine,4023
Keith Brown,2022-08-13,Microwave oven,578
Lauren Jones,2022-08-15,coffee machine,2996
Lauren Jones,2022-08-30,coffee machine,237
Lauren Jones,2022-08-7,TV,2364
Michael Snyder,2022-08-19,Phone,727
Mary Chang,2022-08-5,Vacuum cleaner,571
Mary Chang,2022-08-13,coffee machine,1023
Mary Chang,2022-08-25,TV,2019
Evan Mathews,2022-08-29,coffee machine,3936
Evan Mathews,2022-08-17,Microwave oven,397
Evan Mathews,2022-08-29,Microwave oven,547
Timothy Walter,2022-08-2,Laptop,3001
Timothy Walter,2022-08-21,Laptop,1447
Vanessa Gonzalez,2022-08-21,Vacuum cleaner,434
Vanessa Gonzalez,2022-08-22,Phone,829
Lindsay Gordon,2022-08-21,Phone,219
Lindsay Gordon,2022-08-2,Microwave oven,379
Jerry Roberts,2022-08-29,Phone,895
Jerry Roberts,2022-08-13,coffee machine,1099
Donna Yates,2022-08-24,Laptop,2490
Terry Bishop,2022-08-15,Laptop,2526
Lindsey Silva,2022-08-17,Phone,514
Charles Morton,2022-08-10,Phone,600
Charles Morton,2022-08-18,Phone,1109
Charles Morton,2022-08-7,Vacuum cleaner,463
Stephanie Moses,2022-08-22,Phone,1461
Stephanie Moses,2022-08-1,Microwave oven,254
Danielle Mayo,2022-08-28,Vacuum cleaner,644
Lindsey Gonzalez,2022-08-20,TV,2321
Lindsey Gonzalez,2022-08-12,Phone,1141
Jerry Miller,2022-08-17,Microwave oven,273
Eric Randall,2022-08-16,Microwave oven,389
Eric Randall,2022-08-20,Laptop,2732
Eric Randall,2022-08-22,TV,1447
Robert Hicks,2022-08-14,Phone,211
Lorraine Torres,2022-08-23,Phone,1308
Lorraine Torres,2022-08-18,Microwave oven,365
Brandon Jensen,2022-08-27,Microwave oven,464
Brandon Jensen,2022-08-11,Laptop,2360
Donald Anderson,2022-08-10,TV,1523
Renee Rojas,2022-08-19,Laptop,2559
Renee Rojas,2022-08-1,Phone,1353
Brandy Welch,2022-08-11,coffee machine,2793
Jennifer Raymond,2022-08-18,TV,1736
Jennifer Raymond,2022-08-5,Microwave oven,543
Jennifer Raymond,2022-08-19,Microwave oven,215
Alyssa Tucker,2022-08-9,Laptop,3467
Alyssa Tucker,2022-08-28,Phone,374
Edward Richards,2022-08-26,coffee machine,4397
Edward Richards,2022-08-11,Microwave oven,542
Jason Berg,2022-08-28,coffee machine,731
Gabriel Clark,2022-08-11,Phone,1269
Gabriel Clark,2022-08-7,Phone,285
Jeffrey Benton,2022-08-22,coffee machine,1560
Jeffrey Benton,2022-08-18,Vacuum cleaner,586
Amber Leon,2022-08-15,Vacuum cleaner,230
Paul Fuller,2022-08-27,coffee machine,4403
Dawn Mayo,2022-08-16,Vacuum cleaner,521
Dawn Mayo,2022-08-2,Phone,1147
Dawn Mayo,2022-08-24,Laptop,3181
Lauren Bond,2022-08-18,coffee machine,2014
Lauren Bond,2022-08-18,TV,704
Lauren Bond,2022-08-25,Vacuum cleaner,647
Mark Jordan,2022-08-2,Vacuum cleaner,247
Mark Jordan,2022-08-13,Laptop,732
Mark Jordan,2022-08-17,Laptop,2212
Haley Gilmore,2022-08-17,Phone,930
Haley Gilmore,2022-08-6,Laptop,1436
Haley Gilmore,2022-08-11,TV,636
Felicia Brown,2022-08-21,Phone,691
Michael Lester,2022-08-14,Vacuum cleaner,512
Stephen Wilcox,2022-08-12,Laptop,2293
Stephen Wilcox,2022-08-25,Laptop,3098
Stephen Wilcox,2022-08-26,TV,893
Lisa Murphy,2022-08-4,Microwave oven,491
Lisa Murphy,2022-08-6,Laptop,1779
Lisa Murphy,2022-08-16,Microwave oven,113
Kyle Huber,2022-08-13,Microwave oven,470
Kyle Huber,2022-08-15,Phone,1324
Noah Rivera,2022-08-28,coffee machine,4661
Noah Rivera,2022-08-11,TV,674
Adriana Warner,2022-08-19,coffee machine,1629
Patricia Mason,2022-08-12,Phone,832
Reginald Cox,2022-08-1,coffee machine,2391
Kaitlyn Hurst,2022-08-9,TV,1248
Kaitlyn Hurst,2022-08-23,Laptop,1135
Kenneth Matthews,2022-08-16,Vacuum cleaner,790
Kenneth Matthews,2022-08-22,Phone,1360
Scott Smith,2022-08-2,coffee machine,4502
Scott Smith,2022-08-5,Vacuum cleaner,448
Sarah Owens,2022-08-15,Microwave oven,581
Sarah Owens,2022-08-21,Vacuum cleaner,472
Sarah Owens,2022-08-22,Phone,514
Rebecca Rivera,2022-08-30,Phone,200
Kristen Adams,2022-08-11,Microwave oven,488
Kristen Adams,2022-08-18,Microwave oven,201
Jenna Peters,2022-08-23,Vacuum cleaner,570
Jenna Peters,2022-08-30,Microwave oven,324
Gregory Tapia,2022-08-6,Microwave oven,435
Gregory Tapia,2022-08-4,Vacuum cleaner,139
Gregory Tapia,2022-08-4,TV,1625
Deborah Flynn,2022-08-20,Phone,794
Deborah Flynn,2022-08-8,Phone,645
Deborah Flynn,2022-08-17,coffee machine,3046
Katie White,2022-08-4,TV,1371
Katie White,2022-08-23,Vacuum cleaner,621
Nicholas Braun,2022-08-7,coffee machine,2468
Nicholas Braun,2022-08-7,Laptop,1264
Nicholas Braun,2022-08-21,Vacuum cleaner,781
Angel Cobb,2022-08-4,Laptop,2373
Kevin Hodge,2022-08-10,Vacuum cleaner,340
Kevin Hodge,2022-08-20,Phone,354
Kevin Hodge,2022-08-6,Laptop,669
Nicole Marquez,2022-08-26,coffee machine,3551
Nicole Marquez,2022-08-6,coffee machine,1762
John Lee,2022-08-5,coffee machine,4577
Ernest Gould,2022-08-6,Phone,957
Ernest Gould,2022-08-26,Vacuum cleaner,626
Kelly Riley,2022-08-1,Phone,814
Kelly Riley,2022-08-11,TV,615
Kelly Riley,2022-08-24,Phone,790
Lisa Good,2022-08-15,Microwave oven,555
Lisa Good,2022-08-22,TV,1740
Karen Macdonald,2022-08-25,Vacuum cleaner,649
Karen Macdonald,2022-08-29,TV,1703
Karen Macdonald,2022-08-20,Vacuum cleaner,614
Michael Parrish,2022-08-2,Microwave oven,442
Michael Parrish,2022-08-5,Laptop,654
Michael Parrish,2022-08-1,Vacuum cleaner,693
Charles Ramirez,2022-08-14,Vacuum cleaner,593
Charles Ramirez,2022-08-19,Laptop,3331
Charles Ramirez,2022-08-24,Laptop,2295
Morgan Gonzalez,2022-08-1,Vacuum cleaner,222
Marc Mckinney,2022-08-20,TV,1354
Todd Sexton,2022-08-6,TV,1140
Robin Gallagher,2022-08-22,Laptop,1013
Lisa Phillips,2022-08-12,Microwave oven,522
Lisa Phillips,2022-08-7,Microwave oven,437
Tiffany Klein,2022-08-27,Microwave oven,257
Tiffany Klein,2022-08-17,Laptop,3294
Mark Cisneros,2022-08-12,coffee machine,2930
Dana Flynn,2022-08-20,Phone,1349
Dana Flynn,2022-08-5,Phone,1347
Dana Flynn,2022-08-6,Microwave oven,415
Victoria Castro,2022-08-19,Vacuum cleaner,491
Victoria Castro,2022-08-28,Microwave oven,282
Jennifer Barnes,2022-08-26,Laptop,2959
Jennifer Barnes,2022-08-8,Phone,1002
Tracy Ramirez,2022-08-18,coffee machine,3339
Tracy Ramirez,2022-08-12,TV,1786
Tracy Ramirez,2022-08-29,Phone,1435
Kimberly Brown,2022-08-18,Phone,617
Kimberly Brown,2022-08-29,Microwave oven,526
Kimberly Brown,2022-08-29,TV,1748
Fernando Richardson,2022-08-20,Microwave oven,485
Allison Flores,2022-08-15,Vacuum cleaner,177
Jose Walton,2022-08-28,Phone,229
Jose Walton,2022-08-3,Vacuum cleaner,526
Jose Walton,2022-08-17,Microwave oven,450
Sean Davis,2022-08-22,Vacuum cleaner,705
Sean Davis,2022-08-9,Laptop,957
Sean Davis,2022-08-9,Phone,1139
Marissa Myers,2022-08-19,Microwave oven,299
Tiffany Carter,2022-08-26,Vacuum cleaner,714
Tiffany Carter,2022-08-5,Phone,757
Mary Kelley,2022-08-22,Vacuum cleaner,701
Mary Kelley,2022-08-14,coffee machine,1250
Mary Kelley,2022-08-27,TV,1871
Ronnie Hughes,2022-08-8,Microwave oven,431
Ronnie Hughes,2022-08-20,Vacuum cleaner,621
Phillip Thomas,2022-08-1,Microwave oven,352
Phillip Thomas,2022-08-10,Microwave oven,249
Phillip Thomas,2022-08-8,Phone,472
Jon Butler,2022-08-23,TV,2088
Jon Butler,2022-08-1,Vacuum cleaner,442
Jon Butler,2022-08-14,Laptop,2405
Gregory Holden,2022-08-23,Laptop,579
Darren Carpenter,2022-08-26,Microwave oven,228
Joseph Adams,2022-08-8,Phone,1493
Joseph Adams,2022-08-20,Vacuum cleaner,114
Joseph Adams,2022-08-25,TV,1804
Kylie Phillips,2022-08-1,coffee machine,1082
Jeffrey Newman,2022-08-16,Laptop,1695
Madison Rhodes,2022-08-5,coffee machine,3722
Madison Rhodes,2022-08-29,Vacuum cleaner,153
Henry Cameron,2022-08-14,Microwave oven,569
Henry Cameron,2022-08-12,TV,2382
Henry Cameron,2022-08-8,Phone,605
Cody Fisher,2022-08-13,coffee machine,1965
Samantha Villarreal,2022-08-27,Phone,429
Samantha Villarreal,2022-08-7,Laptop,1982
Samantha Villarreal,2022-08-24,Laptop,809
Michael Jennings,2022-08-11,Vacuum cleaner,507
Michael Jennings,2022-08-26,Phone,601
Michael Jennings,2022-08-21,coffee machine,2206
Jonathan Briggs,2022-08-6,Vacuum cleaner,737
Jonathan Briggs,2022-08-9,Microwave oven,205
Alex Hughes,2022-08-29,Vacuum cleaner,733
Alex Hughes,2022-08-16,TV,1130
Matthew Stone,2022-08-12,Vacuum cleaner,467
Troy Coffey,2022-08-10,Vacuum cleaner,451
Shannon Valentine,2022-08-1,coffee machine,2368
Shannon Valentine,2022-08-29,Microwave oven,213
Shannon Valentine,2022-08-21,Phone,1494
Madison Medina,2022-08-21,Vacuum cleaner,752
Madison Medina,2022-08-15,Phone,1228
Madison Medina,2022-08-3,Vacuum cleaner,584
Stacey Morgan,2022-08-6,Vacuum cleaner,377
Stacey Morgan,2022-08-26,TV,1365
Stacey Morgan,2022-08-8,TV,2369
Ashley Smith,2022-08-9,TV,1554
Erica Paul,2022-08-17,coffee machine,773
Erica Paul,2022-08-27,Laptop,519
Erica Paul,2022-08-5,Vacuum cleaner,198
Dillon Steele,2022-08-25,Vacuum cleaner,235
Dillon Steele,2022-08-3,Phone,1264
Dillon Steele,2022-08-27,Laptop,605
Stephanie Estrada,2022-08-2,Microwave oven,300
Stephanie Estrada,2022-08-23,Vacuum cleaner,305
Taylor Hines,2022-08-9,Laptop,2751
Melanie Scott,2022-08-8,TV,995
Melanie Scott,2022-08-2,TV,2152
Cynthia Lee,2022-08-17,Phone,958
